timestamp,voltage,anomaly
2025-06-26T15:42:24.265292,112.98,0
2025-06-26T15:42:24.275506,121.99,0
2025-06-26T15:42:24.285816,111.68,0
2025-06-26T15:42:24.296093,123.01,0
2025-06-26T15:42:24.306335,114.91,0
2025-06-26T15:42:24.316756,114.96,0
2025-06-26T15:42:24.327287,120.17,0
2025-06-26T15:42:24.337822,112.6,1
2025-06-26T15:42:24.348362,116.39,0
2025-06-26T15:42:24.358809,110.11,0
2025-06-26T15:42:24.369333,118.61,0
2025-06-26T15:42:24.379737,115.68,0
2025-06-26T15:42:24.390110,112.39,0
2025-06-26T15:42:24.400658,119.41,0
2025-06-26T15:42:24.411091,121.47,0
2025-06-26T15:42:24.421302,112.92,0
2025-06-26T15:42:24.431663,123.58,0
2025-06-26T15:42:24.442183,110.21,0
2025-06-26T15:42:24.452708,122.75,0
2025-06-26T15:42:24.463023,116.75,0
2025-06-26T15:42:24.473652,117.25,0
2025-06-26T15:42:24.484205,110.13,0
2025-06-26T15:42:24.494837,0.0,1
2025-06-26T15:42:24.505175,117.8,0
2025-06-26T15:42:24.515874,111.7,0
2025-06-26T15:42:24.526347,118.52,0
2025-06-26T15:42:24.536993,122.96,0
2025-06-26T15:42:24.547698,112.98,0
2025-06-26T15:42:24.558251,123.12,0
2025-06-26T15:42:24.569070,122.8,0
2025-06-26T15:42:24.579618,120.44,0
2025-06-26T15:42:24.590154,120.83,0
2025-06-26T15:42:24.600428,115.71,0
2025-06-26T15:42:24.610981,0.0,1
2025-06-26T15:42:24.621321,115.38,0
2025-06-26T15:42:24.631993,116.36,0
2025-06-26T15:42:24.642715,120.75,0
2025-06-26T15:42:24.653174,114.1,0
2025-06-26T15:42:24.663946,118.89,0
2025-06-26T15:42:24.674524,119.22,0
2025-06-26T15:42:24.684876,123.08,0
2025-06-26T15:42:24.695663,117.76,0
2025-06-26T15:42:24.706258,123.65,0
2025-06-26T15:42:24.716770,114.25,0
2025-06-26T15:42:24.727277,116.41,0
2025-06-26T15:42:24.737766,115.72,0
2025-06-26T15:42:24.748403,118.11,0
2025-06-26T15:42:24.758829,117.26,0
2025-06-26T15:42:24.769156,117.34,0
2025-06-26T15:42:24.779903,112.39,0
2025-06-26T15:42:24.790487,118.98,0
2025-06-26T15:42:24.801135,111.71,0
2025-06-26T15:42:24.811559,117.04,1
2025-06-26T15:42:24.821934,123.47,0
2025-06-26T15:42:24.832207,0.0,1
2025-06-26T15:42:24.842891,97.52,1
2025-06-26T15:42:24.853131,121.79,0
2025-06-26T15:42:24.863572,116.99,0
2025-06-26T15:42:24.874168,117.16,0
2025-06-26T15:42:24.884588,117.08,0
2025-06-26T15:42:24.894834,116.82,0
2025-06-26T15:42:24.905512,114.3,0
2025-06-26T15:42:24.916244,110.61,0
2025-06-26T15:42:24.926740,118.95,0
2025-06-26T15:42:24.937189,0.0,1
2025-06-26T15:42:24.947661,112.57,1
2025-06-26T15:42:24.958284,123.45,0
2025-06-26T15:42:24.968853,110.04,0
2025-06-26T15:42:24.978979,116.02,0
2025-06-26T15:42:24.989721,122.59,0
2025-06-26T15:42:25.000412,117.11,0
2025-06-26T15:42:25.011243,121.99,0
2025-06-26T15:42:25.021972,117.07,0
2025-06-26T15:42:25.032684,118.73,0
2025-06-26T15:42:25.043472,112.6,0
2025-06-26T15:42:25.054239,103.44,1
2025-06-26T15:42:25.064694,119.68,0
2025-06-26T15:42:25.074957,115.95,0
2025-06-26T15:42:25.085501,114.02,0
2025-06-26T15:42:25.096066,121.08,0
2025-06-26T15:42:25.106703,119.66,0
2025-06-26T15:42:25.117192,123.45,0
2025-06-26T15:42:25.127668,120.09,0
2025-06-26T15:42:25.138474,120.2,0
2025-06-26T15:42:25.149089,111.29,0
2025-06-26T15:42:25.159596,113.61,0
2025-06-26T15:42:25.169978,122.4,0
2025-06-26T15:42:25.180709,105.03,1
2025-06-26T15:42:25.191138,112.88,0
2025-06-26T15:42:25.201722,113.62,0
2025-06-26T15:42:25.212367,110.72,0
2025-06-26T15:42:25.222854,0.0,1
2025-06-26T15:42:25.233507,122.01,0
2025-06-26T15:42:25.243797,111.33,0
2025-06-26T15:42:25.254419,119.26,0
2025-06-26T15:42:25.265374,121.38,0
2025-06-26T15:42:25.276039,111.68,0
2025-06-26T15:42:25.286276,113.68,0
2025-06-26T15:42:25.296768,104.4,1
2025-06-26T15:42:25.307335,112.07,0
2025-06-26T15:42:25.317724,120.58,0
2025-06-26T15:42:25.328519,120.74,0
2025-06-26T15:42:25.339368,116.38,0
2025-06-26T15:42:25.349639,118.04,0
2025-06-26T15:42:25.360321,123.84,0
2025-06-26T15:42:25.370895,119.68,0
2025-06-26T15:42:25.381467,123.71,0
2025-06-26T15:42:25.391901,120.91,0
2025-06-26T15:42:25.402671,99.78,1
2025-06-26T15:42:25.413411,112.0,1
2025-06-26T15:42:25.424042,113.75,0
2025-06-26T15:42:25.434347,112.03,0
2025-06-26T15:42:25.445127,123.28,0
2025-06-26T15:42:25.455667,120.64,0
2025-06-26T15:42:25.466067,123.11,0
2025-06-26T15:42:25.476424,113.44,0
2025-06-26T15:42:25.487258,123.78,0
2025-06-26T15:42:25.497610,117.04,0
2025-06-26T15:42:25.508311,118.25,0
2025-06-26T15:42:25.518773,114.89,0
2025-06-26T15:42:25.529515,114.02,0
2025-06-26T15:42:25.540320,116.92,0
2025-06-26T15:42:25.550794,118.19,0
2025-06-26T15:42:25.561632,110.83,0
2025-06-26T15:42:25.571977,122.01,0
2025-06-26T15:42:25.582452,114.38,0
2025-06-26T15:42:25.593041,122.28,0
2025-06-26T15:42:25.603518,120.23,0
2025-06-26T15:42:25.613758,121.17,0
2025-06-26T15:42:25.624139,110.15,0
2025-06-26T15:42:25.634873,112.45,0
2025-06-26T15:42:25.645190,118.66,0
2025-06-26T15:42:25.655639,124.84,1
2025-06-26T15:42:25.666219,122.45,1
2025-06-26T15:42:25.676850,110.76,0
2025-06-26T15:42:25.687404,115.07,0
2025-06-26T15:42:25.697861,123.65,0
2025-06-26T15:42:25.708239,112.53,0
2025-06-26T15:42:25.718834,117.64,0
2025-06-26T15:42:25.729163,115.96,0
2025-06-26T15:42:25.739718,123.09,0
2025-06-26T15:42:25.750665,116.94,0
2025-06-26T15:42:25.761198,120.31,0
2025-06-26T15:42:25.771573,119.43,0
2025-06-26T15:42:25.782173,119.18,0
2025-06-26T15:42:25.792713,116.26,0
2025-06-26T15:42:25.803202,121.8,0
2025-06-26T15:42:25.813834,116.87,0
2025-06-26T15:42:25.824597,119.43,0
2025-06-26T15:42:25.835409,119.38,0
2025-06-26T15:42:25.846114,121.72,0
2025-06-26T15:42:25.856542,120.54,0
2025-06-26T15:42:25.866983,112.65,0
2025-06-26T15:42:25.877892,117.54,0
2025-06-26T15:42:25.888479,113.59,0
2025-06-26T15:42:25.898869,113.12,0
2025-06-26T15:42:25.909193,121.67,0
2025-06-26T15:42:25.919743,118.16,0
2025-06-26T15:42:25.930210,112.13,0
2025-06-26T15:42:25.941024,120.9,0
2025-06-26T15:42:25.951217,115.37,0
2025-06-26T15:42:25.961602,115.5,0
2025-06-26T15:42:25.972145,113.14,0
2025-06-26T15:42:25.982452,122.18,0
2025-06-26T15:42:25.993137,111.81,0
2025-06-26T15:42:26.003498,113.13,0
2025-06-26T15:42:26.014251,114.39,0
2025-06-26T15:42:26.024856,117.77,0
2025-06-26T15:42:26.035460,111.45,0
2025-06-26T15:42:26.046002,0.0,1
2025-06-26T15:42:26.056336,117.19,0
2025-06-26T15:42:26.066730,114.99,0
2025-06-26T15:42:26.077267,122.85,0
2025-06-26T15:42:26.087674,118.83,0
2025-06-26T15:42:26.098155,119.1,0
2025-06-26T15:42:26.108717,115.92,0
2025-06-26T15:42:26.119446,116.38,0
2025-06-26T15:42:26.129892,117.45,0
2025-06-26T15:42:26.140524,110.05,0
2025-06-26T15:42:26.150998,121.18,0
2025-06-26T15:42:26.161582,116.68,0
2025-06-26T15:42:26.172215,115.33,0
2025-06-26T15:42:26.182823,120.38,0
2025-06-26T15:42:26.193502,118.82,0
2025-06-26T15:42:26.204323,123.91,0
2025-06-26T15:42:26.214780,119.66,0
2025-06-26T15:42:26.225354,122.09,0
2025-06-26T15:42:26.236129,119.17,0
2025-06-26T15:42:26.246622,121.53,0
2025-06-26T15:42:26.257331,122.01,0
2025-06-26T15:42:26.267998,119.51,0
2025-06-26T15:42:26.278664,121.03,0
2025-06-26T15:42:26.289171,96.7,1
2025-06-26T15:42:26.299590,120.48,0
2025-06-26T15:42:26.310017,115.27,0
2025-06-26T15:42:26.320848,117.74,0
2025-06-26T15:42:26.331281,111.82,0
2025-06-26T15:42:26.342118,120.71,0
2025-06-26T15:42:26.352673,116.11,0
2025-06-26T15:42:26.363423,113.67,0
2025-06-26T15:42:26.374021,113.3,0
2025-06-26T15:42:26.384204,117.46,0
2025-06-26T15:42:26.394884,111.1,0
2025-06-26T15:42:26.405507,0.0,1
2025-06-26T15:42:26.416210,0.0,1
2025-06-26T15:42:26.426644,120.03,0
2025-06-26T15:42:26.437480,113.14,0
2025-06-26T15:42:26.448311,110.58,0
2025-06-26T15:42:26.459015,120.76,0
2025-06-26T15:42:26.469831,119.54,0
2025-06-26T15:42:26.480371,0.0,1
2025-06-26T15:42:26.491198,117.22,0
2025-06-26T15:42:26.501657,0.0,1
2025-06-26T15:42:26.512415,0.0,1
2025-06-26T15:42:26.522791,115.32,0
2025-06-26T15:42:26.533377,113.38,0
2025-06-26T15:42:26.544130,121.3,0
2025-06-26T15:42:26.554624,120.81,0
2025-06-26T15:42:26.564986,118.35,0
2025-06-26T15:42:26.575541,123.91,0
2025-06-26T15:42:26.586200,116.85,0
2025-06-26T15:42:26.597018,115.85,0
2025-06-26T15:42:26.607629,124.79,1
2025-06-26T15:42:26.618355,111.42,0
2025-06-26T15:42:26.628820,113.37,0
2025-06-26T15:42:26.639493,0.0,1
2025-06-26T15:42:26.649915,122.23,0
2025-06-26T15:42:26.660325,122.5,0
2025-06-26T15:42:26.670751,95.83,1
2025-06-26T15:42:26.681467,123.78,0
2025-06-26T15:42:26.692217,120.68,0
2025-06-26T15:42:26.702800,111.83,0
2025-06-26T15:42:26.713219,112.51,0
2025-06-26T15:42:26.723692,111.59,0
2025-06-26T15:42:26.734353,120.49,0
2025-06-26T15:42:26.744912,110.55,0
2025-06-26T15:42:26.755610,114.85,0
2025-06-26T15:42:26.766025,123.61,0
2025-06-26T15:42:26.776854,122.46,0
2025-06-26T15:42:26.787161,115.39,0
2025-06-26T15:42:26.797930,119.99,0
2025-06-26T15:42:26.808688,117.28,0
2025-06-26T15:42:26.819204,123.6,1
2025-06-26T15:42:26.830030,113.66,0
2025-06-26T15:42:26.840534,122.74,0
2025-06-26T15:42:26.850896,123.88,0
2025-06-26T15:42:26.861454,116.76,0
2025-06-26T15:42:26.871999,122.52,0
2025-06-26T15:42:26.882546,115.08,0
2025-06-26T15:42:26.893103,123.35,0
2025-06-26T15:42:26.903758,120.16,0
2025-06-26T15:42:26.914310,112.87,0
2025-06-26T15:42:26.924640,118.24,0
2025-06-26T15:42:26.935286,122.83,0
2025-06-26T15:42:26.945754,117.75,0
2025-06-26T15:42:26.956483,111.83,0
2025-06-26T15:42:26.967027,113.98,0
2025-06-26T15:42:26.977594,118.72,0
2025-06-26T15:42:26.988222,119.98,0
2025-06-26T15:42:26.998980,0.0,1
2025-06-26T15:42:27.009301,110.89,0
2025-06-26T15:42:27.019538,121.7,0
2025-06-26T15:42:27.030032,122.23,0
2025-06-26T15:42:27.040890,110.31,0
2025-06-26T15:42:27.051419,112.84,0
2025-06-26T15:42:27.061638,117.24,0
2025-06-26T15:42:27.071954,0.0,1
2025-06-26T15:42:27.082192,117.76,0
2025-06-26T15:42:27.092668,114.57,0
2025-06-26T15:42:27.103039,121.03,0
2025-06-26T15:42:27.113643,118.32,0
2025-06-26T15:42:27.124016,109.75,1
2025-06-26T15:42:27.134862,117.05,0
2025-06-26T15:42:27.145574,0.0,1
2025-06-26T15:42:27.156013,113.4,0
2025-06-26T15:42:27.166552,117.97,0
2025-06-26T15:42:27.177269,116.24,0
2025-06-26T15:42:27.188040,112.14,0
2025-06-26T15:42:27.198739,113.73,0
2025-06-26T15:42:27.209139,113.73,0
2025-06-26T15:42:27.219732,122.36,0
2025-06-26T15:42:27.230515,111.55,0
2025-06-26T15:42:27.240931,112.19,0
2025-06-26T15:42:27.251474,122.8,0
2025-06-26T15:42:27.261977,0.0,1
2025-06-26T15:42:27.272440,0.0,1
2025-06-26T15:42:27.283190,117.59,0
2025-06-26T15:42:27.293801,121.75,0
2025-06-26T15:42:27.304561,112.09,0
2025-06-26T15:42:27.315356,119.93,0
2025-06-26T15:42:27.326096,116.96,0
2025-06-26T15:42:27.336506,114.44,0
2025-06-26T15:42:27.347303,121.01,0
2025-06-26T15:42:27.357922,120.06,0
2025-06-26T15:42:27.368533,120.28,0
2025-06-26T15:42:27.378998,118.77,0
2025-06-26T15:42:27.389499,122.25,0
2025-06-26T15:42:27.400232,122.38,0
2025-06-26T15:42:27.410997,121.27,0
2025-06-26T15:42:27.421376,115.95,0
2025-06-26T15:42:27.431806,119.03,0
2025-06-26T15:42:27.442618,116.88,0
2025-06-26T15:42:27.453365,117.79,0
2025-06-26T15:42:27.463922,115.76,0
2025-06-26T15:42:27.474504,117.71,0
2025-06-26T15:42:27.484906,114.53,0
2025-06-26T15:42:27.495395,123.39,0
2025-06-26T15:42:27.506082,111.29,0
2025-06-26T15:42:27.516583,122.58,0
2025-06-26T15:42:27.526958,117.62,0
2025-06-26T15:42:27.537511,113.07,0
2025-06-26T15:42:27.547871,0.0,1
2025-06-26T15:42:27.558280,113.33,0
2025-06-26T15:42:27.569024,121.83,0
2025-06-26T15:42:27.579592,115.96,0
2025-06-26T15:42:27.590349,118.99,0
2025-06-26T15:42:27.601196,120.4,0
2025-06-26T15:42:27.611666,112.49,0
2025-06-26T15:42:27.622372,122.66,0
2025-06-26T15:42:27.632757,111.61,0
2025-06-26T15:42:27.643382,110.92,0
2025-06-26T15:42:27.653761,111.29,0
2025-06-26T15:42:27.664466,118.61,0
2025-06-26T15:42:27.674931,112.85,0
2025-06-26T15:42:27.685309,110.32,0
2025-06-26T15:42:27.695893,119.58,0
2025-06-26T15:42:27.706326,118.39,0
2025-06-26T15:42:27.716902,121.1,0
2025-06-26T15:42:27.727442,112.84,0
2025-06-26T15:42:27.737840,122.27,0
2025-06-26T15:42:27.748251,119.86,0
2025-06-26T15:42:27.759056,122.79,0
2025-06-26T15:42:27.769871,117.44,0
2025-06-26T15:42:27.780288,0.0,1
2025-06-26T15:42:27.790950,110.51,0
2025-06-26T15:42:27.801527,111.88,0
2025-06-26T15:42:27.812016,110.2,0
2025-06-26T15:42:27.822611,121.65,0
2025-06-26T15:42:27.833285,120.8,0
2025-06-26T15:42:27.844094,122.4,0
2025-06-26T15:42:27.854703,112.29,0
2025-06-26T15:42:27.865573,119.35,0
2025-06-26T15:42:27.875900,115.57,0
2025-06-26T15:42:27.886213,115.0,0
2025-06-26T15:42:27.896952,120.87,0
2025-06-26T15:42:27.907286,117.9,0
2025-06-26T15:42:27.917645,120.38,0
2025-06-26T15:42:27.928277,116.88,0
2025-06-26T15:42:27.938900,123.83,0
2025-06-26T15:42:27.949392,116.06,0
2025-06-26T15:42:27.960011,0.0,1
2025-06-26T15:42:27.970591,120.35,0
2025-06-26T15:42:27.981305,122.08,0
2025-06-26T15:42:27.991712,110.36,0
2025-06-26T15:42:28.002433,121.31,0
2025-06-26T15:42:28.013104,120.31,0
2025-06-26T15:42:28.023863,119.25,0
2025-06-26T15:42:28.034364,122.69,0
2025-06-26T15:42:28.044861,110.89,1
2025-06-26T15:42:28.055465,121.63,0
2025-06-26T15:42:28.066233,122.16,0
2025-06-26T15:42:28.076897,122.19,0
2025-06-26T15:42:28.087335,110.91,0
2025-06-26T15:42:28.097720,115.21,0
2025-06-26T15:42:28.108300,118.35,0
2025-06-26T15:42:28.119006,110.17,0
2025-06-26T15:42:28.129637,112.6,0
2025-06-26T15:42:28.140062,111.35,0
2025-06-26T15:42:28.150747,123.51,0
2025-06-26T15:42:28.161139,113.75,0
2025-06-26T15:42:28.171555,110.09,0
2025-06-26T15:42:28.181850,111.06,0
2025-06-26T15:42:28.192297,114.68,0
2025-06-26T15:42:28.202829,121.13,0
2025-06-26T15:42:28.213213,114.77,0
2025-06-26T15:42:28.223862,122.55,0
2025-06-26T15:42:28.234227,106.38,1
2025-06-26T15:42:28.244548,120.86,1
2025-06-26T15:42:28.255161,111.84,0
2025-06-26T15:42:28.265440,112.5,0
2025-06-26T15:42:28.276026,115.02,0
2025-06-26T15:42:28.286506,122.07,0
2025-06-26T15:42:28.296957,122.72,0
2025-06-26T15:42:28.307414,123.45,0
2025-06-26T15:42:28.318067,118.29,0
2025-06-26T15:42:28.328705,120.68,0
2025-06-26T15:42:28.339503,111.92,0
2025-06-26T15:42:28.349977,121.4,0
2025-06-26T15:42:28.360490,112.41,0
2025-06-26T15:42:28.370893,115.97,0
2025-06-26T15:42:28.381353,117.69,0
2025-06-26T15:42:28.391640,118.34,0
2025-06-26T15:42:28.401907,118.59,0
2025-06-26T15:42:28.412643,112.28,0
2025-06-26T15:42:28.422894,111.82,0
2025-06-26T15:42:28.433390,0.0,1
2025-06-26T15:42:28.443807,115.49,0
2025-06-26T15:42:28.454162,113.1,0
2025-06-26T15:42:28.464422,116.35,0
2025-06-26T15:42:28.475257,115.62,0
2025-06-26T15:42:28.485957,119.16,0
2025-06-26T15:42:28.496563,111.64,0
2025-06-26T15:42:28.506834,115.29,0
2025-06-26T15:42:28.517446,124.0,0
2025-06-26T15:42:28.528162,118.96,0
2025-06-26T15:42:28.538928,111.33,0
2025-06-26T15:42:28.549509,119.43,0
2025-06-26T15:42:28.559950,113.7,0
2025-06-26T15:42:28.570567,120.86,0
2025-06-26T15:42:28.581280,105.98,1
2025-06-26T15:42:28.591654,115.72,0
2025-06-26T15:42:28.601945,111.53,0
2025-06-26T15:42:28.612700,122.66,1
